address,bed_num,classify,deputy_director_num,director_num,email,employee_num,fax,hospital_level,hospital_type,institution_code,manage_type,name,open_bed_num,post,registry_time,tc_area,telephone
岳西县温泉镇东营村金嘴组,0,政府办非营利性,0,0,,,,,专科,3408281201,定点医疗机构,岳西县温泉镇东营村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县温泉镇后山村高枧组,0,政府办非营利性,0,0,,,,,专科,3408281202,定点医疗机构,岳西县温泉镇后山村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县温泉镇解放村村部,0,政府办非营利性,0,0,,,,,专科,3408281203,定点医疗机构,岳西县温泉镇解放村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县温泉镇莲花村村部,0,政府办非营利性,0,0,,,,,专科,3408281204,定点医疗机构,岳西县温泉镇莲花村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县温泉镇龙井村长塘组,0,政府办非营利性,0,0,,,,,专科,3408281205,定点医疗机构,岳西县温泉镇龙井村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县温泉镇牌坊村村部,0,政府办非营利性,0,0,,,,,专科,3408281206,定点医疗机构,岳西县温泉镇牌坊村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县温泉镇斯桥村凤形组,0,政府办非营利性,0,0,,,,,专科,3408281207,定点医疗机构,岳西县温泉镇斯桥村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县温泉镇汤池村路思组,0,政府办非营利性,0,0,,,,,专科,3408281208,定点医疗机构,岳西县温泉镇汤池村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县温泉镇桃岭村小桥组,0,政府办非营利性,0,0,,,,,专科,3408281209,定点医疗机构,岳西县温泉镇桃岭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县温泉镇西营村村部,0,政府办非营利性,0,0,,,,,专科,3408281210,定点医疗机构,岳西县温泉镇西营村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县包家乡石佛村,0,政府办非营利性,0,0,,,,,专科,3408280702,定点医疗机构,岳西县包家乡石佛村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县头陀镇头陀村老庙组,10,政府办非营利性,0,0,,13,,一级,综合,48574914-X,定点医疗机构,岳西县头陀镇卫生院,10,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2235014
岳西县头陀镇虎形村,0,政府办非营利性,0,0,,1,,,专科,3408280801,定点医疗机构,岳西县头陀镇虎形村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县头陀镇石盆村,0,政府办非营利性,0,0,,1,,,专科,3408280802,定点医疗机构,岳西县头陀镇石盆村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县头陀镇头陀村乐道组,0,政府办非营利性,0,0,,3,,,专科,3408280803,定点医疗机构,岳西县头陀镇头陀村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县头陀镇西美村,0,政府办非营利性,0,0,,1,,,专科,3408280804,定点医疗机构,岳西县头陀镇西美村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县头陀镇梓树村,0,政府办非营利性,0,0,,1,,,专科,3408280805,定点医疗机构,岳西县头陀镇梓树村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县姚河乡姚河村大桥组,2,政府办非营利性,0,0,,9,,一级,综合,79812967-0,定点医疗机构,岳西县姚河乡卫生院,12,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2240120
岳西县姚河乡龙王村村部,0,政府办非营利性,0,0,,1,,,专科,3408280901,定点医疗机构,岳西县姚河乡龙王村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县姚河乡马石村村部,0,政府办非营利性,0,0,,4,,,专科,3408280902,定点医疗机构,岳西县姚河乡马石村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县姚河乡沈桥村村部,0,政府办非营利性,0,0,,3,,,专科,3408280903,定点医疗机构,岳西县姚河乡沈桥村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县姚河乡梯岭村村部,0,政府办非营利性,0,0,,2,,,专科,3408280904,定点医疗机构,岳西县姚河乡梯岭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县姚河乡香炉村村部,0,政府办非营利性,0,0,,1,,,专科,3408280905,定点医疗机构,岳西县姚河乡香炉村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县姚河乡姚河村,0,政府办非营利性,0,0,,2,,,专科,3408280906,定点医疗机构,岳西县姚河乡姚河村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县响肠镇响肠村栗树组,10,政府办非营利性,3,0,,23,,一级,综合,79810408-6,定点医疗机构,岳西县响肠卫生院,12,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2280012
岳西县响肠镇金山村龙头组,0,政府办非营利性,0,0,,2,,,专科,3408281001,定点医疗机构,岳西县响肠镇金山村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县响肠镇千佛塔村油湾组,0,政府办非营利性,0,0,,2,,,专科,3408281002,定点医疗机构,岳西县响肠镇千佛塔村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县响肠镇响肠村汪湾组,0,政府办非营利性,0,0,,2,,,专科,3408281003,定点医疗机构,岳西县响肠镇响肠村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县响肠镇独山村储河组,0,政府办非营利性,0,0,,3,,,专科,3408281004,定点医疗机构,岳西县响肠镇独山村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县响肠镇请水寨村双门组,0,政府办非营利性,0,0,,2,,,专科,3408281005,定点医疗机构,岳西县响肠镇请水寨村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇后河村,0,政府办非营利性,0,0,,,,,专科,3408280503,定点医疗机构,岳西县店前镇后河村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇前河村,0,政府办非营利性,0,0,,,,,专科,3408280512,定点医疗机构,岳西县店前镇前河村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2329009
岳西县店前镇司空村,0,政府办非营利性,0,0,,,,,专科,3408280504,定点医疗机构,岳西县店前镇司空村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇徐良村,0,政府办非营利性,0,0,,,,,专科,3408280505,定点医疗机构,岳西县店前镇徐良村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇杨胜村,0,政府办非营利性,0,0,,,,,专科,3408280506,定点医疗机构,岳西县店前镇杨胜村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇银河村,0,政府办非营利性,0,0,,,,,专科,3408280507,定点医疗机构,岳西县店前镇银河村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇中心村,0,政府办非营利性,0,0,,,,,专科,3408280508,定点医疗机构,岳西县店前镇中心村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县石关乡石关村汪坳组,9,政府办非营利性,3,0,yxsgfy@163.com,11,,一级,综合,79643320-6,定点医疗机构,岳西县石关乡卫生院,9,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2202929
岳西县石关乡东冲村中心组,0,政府办非营利性,0,0,,1,,,专科,3408280601,定点医疗机构,岳西县石关乡东冲村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县石关乡龙潭村新屋组,0,政府办非营利性,0,0,,2,,,专科,3408280605,定点医疗机构,岳西县石关乡龙潭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县石关乡马坂村,0,政府办非营利性,0,0,,,,,专科,3408280608,定点医疗机构,岳西县石关乡马坂村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县石关乡蛇形阳排组,0,政府办非营利性,0,0,,2,,,专科,3408280602,定点医疗机构,岳西县石关乡蛇形村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县石关乡石关村徐湾组,0,政府办非营利性,0,0,,3,,,专科,3408280606,定点医疗机构,岳西县石关乡石关村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县石关乡黄羊村,0,政府办非营利性,0,0,,,,,专科,3408280607,定点医疗机构,岳西县石关乡黄羊村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县石关乡象形村象形组,0,政府办非营利性,0,0,,4,,,专科,3408280604,定点医疗机构,岳西县石关乡象形村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县石关乡张家村大垅组,0,政府办非营利性,0,0,,2,,,专科,3408280603,定点医疗机构,岳西县石关乡张家村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县包家乡包家村柏枝组,4,政府办非营利性,1,0,,7,,一级,综合,79811451-6,定点医疗机构,岳西县包家乡卫生院,4,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2440126
岳西县包家乡包家村,0,政府办非营利性,0,0,,,,,专科,3408280701,定点医疗机构,岳西县包家乡包家村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县包家乡鹞落坪村卫生室,0,,0,0,,,,,专科,3408280703,定点医疗机构,岳西县包家乡鹞落坪村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县包家乡川岭村,0,政府办非营利性,0,0,,,,,专科,3408280704,定点医疗机构,岳西县包家乡川岭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县莲云乡长生村卫生室,0,政府办非营利性,0,0,,2,,,专科,3408280301,定点医疗机构,岳西县莲云乡长生村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县莲云乡关畈村卫生室,0,政府办非营利性,0,0,,2,,,专科,3408280302,定点医疗机构,岳西县莲云乡关畈村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县莲云乡莲塘村卫生室,0,政府办非营利性,0,0,,2,,,专科,3408280303,定点医疗机构,岳西县莲云乡莲塘村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县莲云乡平岗村卫生室,0,政府办非营利性,0,0,,3,,,专科,3408280304,定点医疗机构,岳西县莲云乡平岗村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县莲云乡腾云村卫生室,0,政府办非营利性,0,0,,3,,,专科,3408280305,定点医疗机构,岳西县莲云乡腾云村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县莲云乡珠屋村卫生室,0,政府办非营利性,0,0,,2,,,专科,3408280306,定点医疗机构,岳西县莲云乡珠屋村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县青天乡卫生院,12,政府办非营利性,0,0,yxqtxwsy@163.com,11,,一级,综合,79811409-X,定点医疗机构,岳西县青天乡卫生院,12,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2420024
岳西县青天乡道义村卫生室,0,政府办非营利性,0,0,,3,,,专科,3408280401,定点医疗机构,岳西县青天乡道义村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县青天乡河口村卫生室,0,政府办非营利性,0,0,,3,,,专科,3408280402,定点医疗机构,岳西县青天乡河口村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县青天乡界岭村卫生室,0,政府办非营利性,0,0,,1,,,专科,3408280403,定点医疗机构,岳西县青天乡界岭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县青天乡老鸭村卫生室,0,政府办非营利性,0,0,,1,,,专科,3408280404,定点医疗机构,岳西县青天乡老鸭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县青天乡明山村卫生室,0,政府办非营利性,0,0,,3,,,专科,3408280405,定点医疗机构,岳西县青天乡明山村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县青天乡青天村卫生室,0,政府办非营利性,0,0,,2,,,专科,3408280406,定点医疗机构,岳西县青天乡青天村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县青天乡三槐村卫生室,0,政府办非营利性,0,0,,2,,,专科,3408280407,定点医疗机构,岳西县青天乡三槐村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县青天乡同心村卫生室,0,政府办非营利性,0,0,,2,,,专科,3408280408,定点医疗机构,岳西县青天乡同心村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇店前村,50,政府办非营利性,7,0,,57,,一级,综合,48574904-3,定点医疗机构,岳西县店前中心卫生院,50,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2320044
岳西县店前镇白鹿村,0,政府办非营利性,0,0,,,,,专科,3408280501,定点医疗机构,岳西县店前镇白鹿村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇天台村,0,政府办非营利性,0,0,,,,,专科,3408280510,定点医疗机构,岳西县店前镇天台村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇店前村,0,政府办非营利性,0,0,,,,,专科,3408280511,定点医疗机构,岳西县店前镇店前村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县店前镇河西村,0,政府办非营利性,0,0,,,,,专科,3408280502,定点医疗机构,岳西县店前镇河西村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县河图镇河图村中心组,8,政府办非营利性,0,0,,14,,一级,综合,79643994-X,定点医疗机构,岳西县河图镇卫生院,8,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2300231
岳西县河图镇河图村老屋组,0,政府办非营利性,0,0,,1,,,专科,3408280101,定点医疗机构,岳西县河图镇河图村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
河图镇金杨村罗坪组,0,政府办非营利性,0,0,,2,,,专科,3408280102,定点医疗机构,岳西县河图镇金杨村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县河图镇岚川村凤形组,0,政府办非营利性,0,0,,3,,,专科,3408280103,定点医疗机构,岳西县河图镇岚川村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县河图镇凉亭村凉亭组,0,政府办非营利性,0,0,,1,,,专科,3408280104,定点医疗机构,岳西县河图镇凉亭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县河图镇明堂村小河组,0,政府办非营利性,0,0,,2,,,专科,3408280105,定点医疗机构,岳西县河图镇明堂村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县河图镇南河村岭界组,0,政府办非营利性,0,0,,1,,,专科,3408280106,定点医疗机构,岳西县河图镇南河村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县河图镇皖源村河湾组,0,政府办非营利性,0,0,,1,,,专科,3408280107,定点医疗机构,岳西县河图镇皖源村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇白帽村下街组,22,政府办非营利性,6,0,,41,,一级,综合,48574926-2,定点医疗机构,岳西县白帽中心卫生院,40,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2360015
岳西县白帽镇白帽村高墙组,0,政府办非营利性,0,0,,1,,,专科,3408280201,定点医疗机构,岳西县白帽镇白帽村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇江河村凉亭组,0,政府办非营利性,0,0,,3,,,专科,3408280202,定点医疗机构,岳西县白帽镇江河村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇南庄村八斗组,0,政府办非营利性,0,0,,4,,,专科,3408280203,定点医疗机构,岳西县白帽镇南庄村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇桥梁村前屋组,0,政府办非营利性,0,0,,1,,,专科,3408280204,定点医疗机构,岳西县白帽镇桥梁村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇深村村钟形组,0,政府办非营利性,0,0,,2,,,专科,3408280205,定点医疗机构,岳西县白帽镇深村村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇双畈村双畈街,0,政府办非营利性,0,0,,5,,,专科,3408280206,定点医疗机构,岳西县白帽镇双畈村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,6,,,综合,55182793-6,定点医疗机构,望江县凉泉乡泊湖村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,8,,,综合,66794931-0,定点医疗机构,望江县凉泉乡凤林村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇土桥村和平组,0,政府办非营利性,0,0,,2,,,专科,3408280207,定点医疗机构,岳西县白帽镇土桥村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇余河村河东,0,政府办非营利性,0,0,,3,,,专科,3408280208,定点医疗机构,岳西县白帽镇余河村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇朱査村双桥组,0,政府办非营利性,0,0,,2,,,专科,3408280209,定点医疗机构,岳西县白帽镇朱査村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县白帽镇朱铺村丛林组,0,政府办非营利性,0,0,,2,,,专科,3408280210,定点医疗机构,岳西县白帽镇朱铺村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县莲云乡卫生院,24,政府办非营利性,3,0,1062778745@qq.com,20,,一级,专科,798116829,定点医疗机构,岳西县莲云乡卫生院,24,246600,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2246164
,0,非政府办非营利性,0,0,,6,,,综合,55182797-9,定点医疗机构,望江县凉泉乡韩店村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,5,,,综合,55182950-1,定点医疗机构,望江县凉泉乡河南村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,8,,,综合,55182694-1,定点医疗机构,望江县凉泉乡横山村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,3,,,综合,55182430-5,定点医疗机构,望江县凉泉乡湖滨村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,9,,,综合,56638258-8,定点医疗机构,望江县凉泉乡凉泉村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,55182952-8,定点医疗机构,望江县凉泉乡壬辰占村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,55182140-3,定点医疗机构,望江县凉泉乡太华村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,8,,,综合,58013409-8,定点医疗机构,望江县凉泉乡团山村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县名堂山路（交通局往东50米）,,非政府办非营利性,,,,,,一级,综合,05017584-5,定点医疗机构,岳西县博爱医院,,,2013/6/9 8:38:02,鼠标悬停查看协议地区,0556-2288888
岳西县五河镇桃李村杨庄,0,,0,0,,,,,专科,3408282013,定点医疗机构,岳西县五河镇桃李村杨庄卫生站,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
岳西县古坊乡古坊村,,,,,,,,,,3408282107,定点医疗机构,岳西县古坊乡古坊村卫生室,,,2013/7/10 16:49:49,鼠标悬停查看协议地区,
岳西县菖蒲镇水畈村,,,,,,,,,,3408282413,定点医疗机构,岳西县菖蒲镇水畈村张畈卫生站,,,2013/7/10 16:48:28,鼠标悬停查看协议地区,
岳西县天堂镇建设东路101号,19,政府办非营利性,6,0,,21,,二级,专科,48574844-6,定点医疗机构,岳西县计划生育服务站,19,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2187642
岳西县天堂建设东路66号,20,政府办非营利性,15,0,yxxbjs@ahwch.com,40,,一级,专科,48574846-2,定点医疗机构,岳西县妇幼保健院,30,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2176600
岳西县天堂镇建设东路143号,420,政府办非营利性,102,0,ahyxzgw@163.com,452,,二级,综合,48574859-3,定点医疗机构,岳西县县医院,420,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2173804
岳西县天堂镇老街路36号,260,政府办非营利性,41,0,chenlove1101@163.com,139,,二级,综合,48574907-8,定点医疗机构,岳西县中医院,304,,2013/1/8 11:24:46,鼠标悬停查看协议地区,0556-2170423
,,非政府办非营利性,,,,,,一级,专科,91340828348739455M,定点医疗机构,岳西华之康精神病医院,,,2016/3/3 15:45:45,鼠标悬停查看协议地区,
,,,,,,,,一级,综合,MJB28722334082817A1001,定点医疗机构,岳西鸿福医院,,,2017/3/20 9:35:25,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,59709750-2,定点医疗机构,望江县太慈镇群星村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,8,,,综合,69898170-0,定点医疗机构,望江县太慈镇沈冲村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,59709744-9,定点医疗机构,望江县太慈镇太慈村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,6,,,综合,69898165-5,定点医疗机构,望江县太慈镇桃岭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,6,,,综合,69898160-4,定点医疗机构,望江县太慈镇新岭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,40,政府办非营利性,2,0,,23,,一级,综合,76082694-8,定点医疗机构,望江县雷池乡卫生院,20,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,20,非政府办非营利性,1,0,,13,,一级,综合,77111151-8,定点医疗机构,望江县莲洲医院,0,246240,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,6,,,综合,55329961-2,定点医疗机构,望江县雷池乡东洲村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,7,,,综合,55181783-4,定点医疗机构,望江县雷池乡沟口村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,7,,,综合,55181774-6,定点医疗机构,望江县雷池乡雷池村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,7,,,综合,55329951-6,定点医疗机构,望江县雷池乡雷港村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,8,,,综合,55181768-2,定点医疗机构,望江县雷池乡雷江村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,5,,,综合,56218681-2,定点医疗机构,望江县雷池乡莲花洲村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,8,,,综合,56066869-0,定点医疗机构,望江县雷池乡三河村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,7,,,综合,56899672-8,定点医疗机构,望江县雷池乡双新村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,7,,,综合,55181802-8,定点医疗机构,望江县雷池乡套口村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,6,,,综合,55181813-2,定点医疗机构,望江县雷池乡西联村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,59709338-4,定点医疗机构,望江县雷池乡杨长村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,20,政府办非营利性,0,0,,29,,一级,综合,48574474-4,定点医疗机构,望江县凉泉乡卫生院,20,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,20,非政府办非营利性,1,0,,15,,一级,综合,68978051-X,定点医疗机构,望江县泊湖医院,20,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,5,,,综合,55630671-8,定点医疗机构,望江县长岭镇金鸡山村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,5,,,综合,57177161-8,定点医疗机构,望江县长岭镇龙林村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,8,,,综合,57853601-2,定点医疗机构,望江县长岭镇龙山村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,55182086-5,定点医疗机构,望江县长岭镇南台村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,6,,,综合,56341754-7,定点医疗机构,望江县长岭镇土永村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,59865838-3,定点医疗机构,望江县长岭镇文学村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,59865811-3,定点医疗机构,望江县长岭镇新桥村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,10,,,综合,57177158-9,定点医疗机构,望江县长岭镇杨林村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,59865799-7,定点医疗机构,望江县长岭镇银杏村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,25,政府办非营利性,12,0,,37,,一级,综合,48573781-9,定点医疗机构,望江县太慈镇中心卫生院,20,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,59709742-2,定点医疗机构,望江县太慈镇白莲洲村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,59709748-1,定点医疗机构,望江县太慈镇茶花村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,,,,综合,59709745-7,定点医疗机构,望江县太慈镇茶岭村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,10,,,综合,69898158-3,定点医疗机构,望江县太慈镇慈湖村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,8,,,综合,55181557-2,定点医疗机构,望江县太慈镇郭河村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
,0,非政府办非营利性,0,0,,8,,,综合,69898173-5,定点医疗机构,望江县太慈镇红庙村卫生室,0,,2013/1/8 11:24:46,鼠标悬停查看协议地区,
