address,level,memo,name,ssq,telephone,type
重庆市万州区太白路145号,二级,11414,重庆市万州区妇幼保健院,万州区,58104142,医院
重庆市万州区分水镇分水西路198号,一级,11421,重庆市万州区分水镇中心卫生院,万州区,,医院
重庆市万州区太白路136号,二级,11444,重庆万州爱瑞阳光眼科医院有限公司,万州区,85781118,医院
重庆市万州区沙龙路三段2171号,二级,11451,万州怡康医院,万州区,,医院
重庆市万州区五桥天台路366号,三级,11405,重庆三峡中心医院百安分院,万州区,58103079,医院
重庆市万州区龙沙镇龙中路58号,一级,11424,重庆市万州区龙沙镇中心卫生院,万州区,,医院
涪陵区百胜镇中心村2组,一级,16125,涪陵区百胜镇中心村卫生室,涪陵区,,村卫生室
涪陵区百胜镇回龙村5组,一级,16126,涪陵区百胜镇回龙村卫生室,涪陵区,,村卫生室
涪陵区百胜镇桂花村4组,一级,16127,涪陵区百胜镇桂花村卫生室,涪陵区,,村卫生室
涪陵区百胜镇百兴村5组,一级,16128,涪陵区百胜镇百兴村卫生室,涪陵区,,村卫生室
重庆市涪陵区崇义街道荔枝园居委4组,一级,16130,重庆市涪陵区崇义街道荔枝园社区卫生服务站,涪陵区,,社区卫生站
重庆市涪陵区崇义街道天子殿居委7组,一级,16131,重庆市涪陵区崇义街道天子殿社区卫生服务站,涪陵区,,社区卫生站
重庆市涪陵区崇义街道高山湾居委4组,一级,16132,重庆市涪陵区崇义街道高山湾社区卫生服务站,涪陵区,,社区卫生站
涪陵区崇义街道红光居委2组,一级,16133,涪陵区崇义街道办事处红光社区卫生服务室,涪陵区,,村卫生室
涪陵区大顺乡天宝寺村7社,一级,16136,涪陵区大顺乡天宝寺村卫生室,涪陵区,,村卫生室
涪陵区大顺乡大顺村1社,一级,16137,涪陵区大顺乡大顺村卫生室,涪陵区,,村卫生室
涪陵区大顺乡大田村4社,一级,16138,涪陵区大顺乡大田村卫生室,涪陵区,,村卫生室
涪陵区大顺乡柏坪村4社,一级,16141,涪陵区大顺乡柏坪村卫生室,涪陵区,,村卫生室
涪陵区大顺乡兴农村4社,一级,16142,涪陵区大顺乡兴农村卫生室,涪陵区,,村卫生室
涪陵区大顺乡林合村6社,一级,16144,涪陵区大顺乡林和村卫生室,涪陵区,,村卫生室
涪陵区大顺乡双兴村4社,一级,16145,涪陵区大顺乡明家卫生室,涪陵区,,村卫生室
潼南县柏梓镇哑河村,一级,13749,潼南县柏梓镇哑河村-李伟,潼南区,,村卫生室
潼南县柏梓镇桥亭村,一级,13751,潼南区柏梓镇桥亭村-黄宏生,潼南区,44717117,村卫生室
潼南县柏梓镇黎家村,一级,13752,潼南县柏梓镇黎家村-蔡章海,潼南区,,村卫生室
潼南县柏梓镇中渡村,一级,13754,潼南县柏梓镇中渡村-谭佑安,潼南区,44711293,村卫生室
潼南县柏梓镇中渡村,一级,13755,潼南县柏梓镇中渡村-付庆明,潼南区,44712478,村卫生室
潼南县柏梓镇朱家村,一级,13765,潼南县柏梓镇朱家村-周兴映,潼南区,,村卫生室
潼南县柏梓镇朱家村,一级,13766,潼南县柏梓镇朱家村-刘舟,潼南区,,村卫生室
潼南县柏梓镇金灵村,一级,13768,潼南县柏梓镇金灵村-刘平安,潼南区,44716092,村卫生室
潼南县柏梓镇金灵村,一级,13769,潼南县柏梓镇金灵村-舒服,潼南区,,村卫生室
潼南县米心镇白果村,一级,14705,潼南县米心镇白果村-唐永坤,潼南区,,村卫生室
潼南县米心镇竹台村,一级,14706,潼南县米心镇竹台村-龙义全,潼南区,,村卫生室
潼南县米心镇竹台村,一级,14707,潼南县米心镇竹台村-蒋茹芝,潼南区,,村卫生室
潼南县米心镇毗卢村,一级,14709,潼南县米心镇毗卢村-徐世福,潼南区,,村卫生室
潼南县米心镇响水村,一级,14710,潼南县米心镇响水村-吉双,潼南区,,村卫生室
潼南县米心镇响水村,一级,14712,潼南县米心镇响水村-卜兴国,潼南区,,村卫生室
重庆市万州区复兴路59号,二级,11435,重庆万州川东骨科医院有限公司,万州区,,医院
重庆市万州区王牌路451号,二级,11438,重庆市万州区立民医院有限责任公司,万州区,,医院
重庆市万州区第二社会福利院,二级,11448,重庆市万州福安医院,万州区,58501500,医院
重庆市万州区九池乡金龙小区海桐路一职中旁,一级,11458,重庆市万州区九池乡卫生院,万州区,,卫生院
重庆市万州区北山大道862号,三级,11404,重庆三峡中心医院平湖分院,万州区,58103079,医院
重庆市万州区王牌路1268号,二级,11408,重庆市万州区中医院,万州区,85790199,医院
重庆市万州区关门石39号,二级,11412,重庆三峡医药高等专科学校附属医院,万州区,85736708,医院
重庆市万州区九池金峰路28号,一级,11418,重庆市三峡监狱医院,万州区,58622817,医院
重庆市万州区上海大道文化大道9号,二级,11441,重庆万州区上海文华医院,万州区,,医院
万州区沙龙路二段663号,二级,11916,重庆万州奇方肛肠医院有限公司,万州区,,医院
重庆市万州区熊家镇石公村3组,一级,13319,万州区熊家镇石公村卫生所,万州区,,村卫生室
重庆市万州区小周镇小周村3组,一级,13320,万州区小周镇小周村卫生室,万州区,,村卫生室
重庆市万州区小周镇姚家村7组,一级,13321,万州区小周镇姚家村卫生室,万州区,,村卫生室
重庆市万州区小周镇马道村2组,一级,13322,万州区小周镇马道村卫生室,万州区,,村卫生室
重庆市万州区小周镇大堡村3组,一级,13323,万州区小周镇大堡村卫生室,万州区,,村卫生室
涪陵区龙桥街道汤家院3社,一级,16146,重庆市涪陵区龙桥街道汤家院村卫生室,涪陵区,,村卫生室
涪陵区龙桥街道办事处北拱街上十字路口,一级,16148,涪陵区龙桥街道北拱社区卫生服务站,涪陵区,,社区卫生站
涪陵区龙桥街道办事处青杠湾移民点,一级,16149,涪陵区龙桥街道南浦居社区服务站,涪陵区,,社区卫生站
重庆市涪陵区石沱镇石和玉珠路11号,一级,12763,涪陵区石沱镇卫生院石和分院,涪陵区,,卫生院
重庆市涪陵区李渡街道办事处断桥村2社,一级,12764,涪陵区李渡街道社区卫生服务中心石龙分中心,涪陵区,,社区卫生服务机构
重庆市涪陵区白涛街道办事处官桥路11号,一级,12765,涪陵区白涛街道社区卫生服务中心山窝分中心,涪陵区,,社区卫生服务机构
重庆市涪陵区焦石镇悦来路41号,一级,12772,涪陵区焦石中心卫生院卷洞分院,涪陵区,,卫生院
涪陵区龙桥街道办事处沙溪村2组,一级,16151,涪陵区龙桥街道沙溪村卫生室,涪陵区,,村卫生室
涪陵区龙桥街道办事处石塔村3组,一级,16152,涪陵区龙桥街道石塔社区卫生服务站,涪陵区,,社区卫生站
涪陵区龙桥街道袁家村1组,一级,16153,涪陵区龙桥街道袁家村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇涪南村2社,一级,16155,涪陵区龙潭镇涪南村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇双河村3社,一级,16156,涪陵区龙潭镇双河村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇大寨村2社,一级,16157,涪陵区龙潭镇大寨村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇和睦村4社,一级,16158,涪陵区龙潭镇和睦村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇大同村1社,一级,16161,涪陵区龙潭镇大同村卫生室,涪陵区,,村卫生室
潼南县米心镇岳家村,一级,14713,潼南县米心镇岳家村-李艳春,潼南区,,村卫生室
潼南县米心镇禅鹤村,一级,14715,潼南县米心镇禅鹤村-王松林,潼南区,,村卫生室
潼南县柏梓镇四合村,一级,13771,潼南县柏梓镇四合村-张波,潼南区,,村卫生室
潼南县柏梓镇黎咀村,一级,13772,潼南县柏梓镇黎咀村-曾斌华,潼南区,,村卫生室
潼南县柏梓镇黎咀村,一级,13773,潼南县柏梓镇黎咀村-谭子光,潼南区,,村卫生室
潼南县柏梓镇天池村,一级,13775,潼南县柏梓镇天池村-颜家旺,潼南区,,村卫生室
潼南县柏梓镇东林村,一级,13776,潼南县柏梓镇东林村-周建明,潼南区,,村卫生室
潼南县柏梓镇山边村,一级,13779,潼南县柏梓镇山边村-李超,潼南区,,村卫生室
潼南县柏梓镇山边村,一级,13780,潼南县柏梓镇山边村-孙长平,潼南区,,村卫生室
潼南县柏梓镇双门村,一级,13782,潼南县柏梓镇双门村-鲍自明,潼南区,,村卫生室
潼南县柏梓镇石梯村,一级,13783,潼南县柏梓镇石梯村-赖本力,潼南区,,村卫生室
潼南县柏梓镇石梯村,一级,13785,潼南县柏梓镇石梯村-夏绪国,潼南区,,村卫生室
潼南县崇龛镇古泥村,一级,13788,潼南县崇龛镇古泥村-刘正金,潼南区,44755190,村卫生室
潼南县崇龛镇老店村,一级,13789,潼南县崇龛镇老店村-吴尚立,潼南区,,村卫生室
潼南县崇龛镇老店村,一级,13791,潼南县崇龛镇老店村-彭琼,潼南区,44750267,村卫生室
重庆市万州区小周镇刘家坝社区国泰街30号,一级,13325,万州区小周镇刘家坝分院,万州区,,卫生院
万州区大周镇铺垭村3组,一级,13326,万州区大周镇铺垭村卫生所,万州区,,村卫生室
万州区大周镇五土村2组,一级,13327,万州区大周镇五土村卫生所,万州区,,村卫生室
万州区大周镇宋家村4组,一级,13328,万州区大周镇宋家村卫生所,万州区,,村卫生室
万州区郭村镇桐林村3组,一级,13329,万州区郭村镇桐林村卫生室,万州区,,村卫生室
万州区郭村镇中洋村3组,一级,13330,万州区郭村镇中洋村卫生室,万州区,,村卫生室
万州区郭村镇灼艾村2组,一级,13331,万州区郭村镇灼艾村卫生室,万州区,,村卫生室
万州区郭村镇柏木村12组,一级,13332,万州区郭村镇柏木村卫生室,万州区,,村卫生室
万州区郭村镇瑞池村4组,一级,13333,万州区郭村镇瑞池村卫生室,万州区,,村卫生室
万州区郭村镇安全村4组,一级,13334,万州区郭村镇安全村卫生室,万州区,,村卫生室
万州区郭村镇笔峰村3组,一级,13335,万州区郭村镇笔峰村卫生室,万州区,,村卫生室
万州区郭村镇向泥村5组,一级,13336,万州区郭村镇向泥村卫生室,万州区,,村卫生室
万州区郭村镇三根村7组,一级,13337,万州区郭村镇三根村卫生室,万州区,,村卫生室
万州区郭村镇双福村3组,一级,13338,万州区郭村镇双福村卫生室,万州区,,村卫生室
万州区柱山乡草盘村4组,一级,13339,万州区柱山乡草盘村卫生所,万州区,,村卫生室
涪陵区龙潭镇德胜村3社,一级,16162,涪陵区龙潭镇德胜村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇建设东路42号附6号,一级,16164,涪陵区龙潭镇龙腾居委卫生室,涪陵区,,村卫生室
涪陵区龙潭镇民主村6社,一级,16165,涪陵区龙潭镇民主村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇石垭村2社,一级,16166,涪陵区龙潭镇石垭村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇团田1社,一级,16168,涪陵区龙潭镇团田村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇万寿村2社,一级,16169,涪陵区龙潭镇万寿村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇万众5社,一级,16170,涪陵区龙潭镇万众村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇新乐村1社,一级,16172,涪陵区龙潭镇新乐村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇新义3社,一级,16173,涪陵区龙潭镇新义村卫生室,涪陵区,,村卫生室
涪陵区龙潭镇星光3社,一级,16174,涪陵区龙潭镇星光村卫生室,涪陵区,,村卫生室
涪陵区罗云乡文昌宫村2组,一级,16176,涪陵区罗云乡罗云坝社区卫生室,涪陵区,,村卫生室
涪陵区江北街道办事处大渡2组,一级,16177,涪陵区江北街道办事处大渡村卫生室,涪陵区,,村卫生室
涪陵区江北街道办事处二渡村2组,一级,16178,涪陵区江北街道办事处二渡村卫生室,涪陵区,,村卫生室
涪陵区江北街道办事处韩家村4组,一级,16179,涪陵区江北街道办事处韩家村卫生室,涪陵区,,村卫生室
涪陵区江北街道北雁村3组,一级,16182,涪陵区江北街道办事处北雁村卫生室,涪陵区,,村卫生室
潼南县崇龛镇老店村,一级,13792,潼南县崇龛镇青杠村-赵长恒,潼南区,,村卫生室
潼南县崇龛镇长寿村,一级,13793,潼南县崇龛镇薛家村-薛万礼,潼南区,,村卫生室
潼南县崇龛镇桥沟村,一级,13796,潼南县崇龛镇桥沟村-唐于东,潼南区,44750479,村卫生室
潼南县崇龛镇桥沟村,一级,13797,潼南县崇龛镇桥沟村-易承波,潼南区,,村卫生室
潼南县崇龛镇柿花村,一级,13799,潼南县崇龛镇柿花村-米家华,潼南区,,村卫生室
潼南县崇龛镇柿花村,一级,13800,潼南县崇龛镇柿花村-夏文静,潼南区,,村卫生室
潼南县崇龛镇柿花村,一级,13802,潼南县崇龛镇柿花村-陈本奎,潼南区,44750668,村卫生室
潼南县崇龛镇柿花村,一级,13803,潼南县崇龛镇柿花村-夏洪炼,潼南区,,村卫生室
潼南县花岩镇石庙村,一级,13804,潼南县花岩镇石庙村-张明德,潼南区,,村卫生室
潼南县崇龛镇青山村,一级,13806,潼南县崇龛镇青山村-蔡章桥,潼南区,,村卫生室
潼南县崇龛镇青山村,一级,13807,潼南县崇龛镇青山村-滕明龙,潼南区,,村卫生室
潼南县崇龛镇大屋村,一级,13809,潼南县崇龛镇大屋村-黄建中,潼南区,,村卫生室
潼南县崇龛镇大屋村,一级,13810,潼南县崇龛镇大屋村-田茂刚,潼南区,,村卫生室
潼南县崇龛镇汪坝村,一级,13812,潼南县崇龛镇汪坝村-王鹏,潼南区,,村卫生室
潼南县崇龛镇汪坝村,一级,13813,潼南县崇龛镇汪坝村-代崇勇,潼南区,,村卫生室
万州区柱山乡金牛村3组,一级,13340,万州区柱山乡金牛村卫生所,万州区,58866035,村卫生室
万州区柱山乡何庙村2组,一级,13341,万州区柱山乡何庙村卫生所,万州区,58858003,村卫生室
万州区柱山乡山田村4组,一级,13342,万州区柱山乡山田村卫生所,万州区,58858459,村卫生室
万州区柱山乡葵花村4组,一级,13343,万州区柱山乡葵花卫生所,万州区,58858678,村卫生室
万州区百安坝街道天星村委会,一级,13054,万州区百安坝街道天星村卫生所,万州区,,村卫生室
万州区百安坝街道保安村3组,一级,13055,万州区百安坝街道保安村卫生所,万州区,,村卫生室
万州区百安坝街道天台社区11-12,一级,13056,万州区百安坝街道天台社区卫生所,万州区,,村卫生室
万州区百安坝街道扁寨社区移民新村,一级,13057,万州区百安坝街道扁寨社区卫生所,万州区,,村卫生室
万州区甘宁庙沟村5组,一级,13058,万州区甘宁镇庙沟村卫生所,万州区,,村卫生室
万州区余家镇同心村,一级,13059,万州区余家镇同心村卫生所,万州区,,村卫生室
万州区余家镇邵家村,一级,13060,万州区余家镇邵家村卫生所,万州区,,村卫生室
万州区余家镇张河村,一级,13061,万州区余家镇张河村卫生所,万州区,,村卫生室
万州区余家镇千银村,一级,13062,万州区余家镇千银村卫生所,万州区,,村卫生室
万州区余家镇硝水村,一级,13063,万州区余家镇硝水村卫生所,万州区,,村卫生室
万州区余家镇铁炉村,一级,13064,万州区余家镇铁炉村卫生所,万州区,,村卫生室
涪陵区江北街道办事处邓家村5组,一级,16183,涪陵区江北街道办事处邓家村石坝卫生室,涪陵区,,村卫生室
涪陵区涪清路241号,一级,12104,涪陵钱朝龙诊所,涪陵区,,诊所
重庆市涪陵区荔枝梓里荷花路80号,一级,12768,涪陵区荔枝街道社区卫生服务中心梓里分中心,涪陵区,,社区卫生服务机构
涪陵区李渡聚龙大道16号,一级,12096,长江师范学院医院,涪陵区,,医院
涪陵区大木乡花乡大道29号,一级,12097,重庆市涪陵区大木乡卫生院,涪陵区,,卫生院
涪陵区百胜镇双河场村,二级,12099,涪陵极康医院,涪陵区,,医院
涪陵区建涪路27号,一级,12100,涪陵姚牙科口腔门诊部,涪陵区,,门诊部
涪陵区兴华中路2号,一级,12102,涪陵胡明全口腔门诊部,涪陵区,,门诊部
涪陵区易家坝煤炭大厦一楼,一级,12103,涪陵美康口腔诊所,涪陵区,,诊所
涪陵区滨江大道二段28号（锦天龙都）E栋,二级,12108,涪陵华惠中医医院,涪陵区,,医院
重庆市涪陵区太极大道38号,二级,11352,涪陵泰康医院,涪陵区,72372669,医院
重庆市涪陵区北斗路23号,二级,11396,重庆市涪陵区中山医院,涪陵区,72386600,医院
重庆市涪陵区马武镇惠民居委会惠民路37号,一级,11380,涪陵区马武中心卫生院惠民分院,涪陵区,72753328,卫生院
重庆市涪陵区双河街1号,一级,11358,重庆川东船舶重工有限责任公司川船医院,涪陵区,,医院
涪陵区兴华中路17号,一级,11348,涪陵区计生医院,涪陵区,,医院
潼南县崇龛镇临江村,一级,13816,潼南县崇龛镇青杠村-唐礼鑫,潼南区,,村卫生室
潼南县崇龛镇临江村,一级,13817,潼南县崇龛镇临江村-付世友,潼南区,,村卫生室
潼南县崇龛镇临江村,一级,13818,潼南县崇龛镇临江村-张坤,潼南区,,村卫生室
潼南县崇龛镇龙台村,一级,13820,潼南县崇龛镇龙台村-张绍国,潼南区,,村卫生室
潼南县小渡镇园滩村,一级,13821,潼南县小渡镇园滩村-向明渊,潼南区,,村卫生室
潼南县小渡镇园滩村,一级,13825,潼南县小渡镇园滩村-杨春,潼南区,,村卫生室
潼南县小渡镇双桥村,一级,13827,潼南县小渡镇双桥村-贺志忠,潼南区,,村卫生室
潼南县小渡镇双桥村,一级,13828,潼南县小渡镇双桥村-张德智,潼南区,,村卫生室
潼南县小渡镇月山村,一级,13831,潼南县小渡镇月山村-曹绍海,潼南区,,村卫生室
潼南县小渡镇双屋村,一级,13833,潼南县小渡镇双屋村-刘渊,潼南区,,村卫生室
潼南县小渡镇峡石村,一级,13836,潼南县小渡镇峡石村-朱林波,潼南区,,村卫生室
潼南县小渡镇大土村,一级,13837,潼南县小渡镇大土村-周雄,潼南区,,村卫生室
潼南县小渡镇大土村,一级,13839,潼南县小渡镇大土村-张时杰,潼南区,,村卫生室
潼南县小渡镇黄坪村,一级,13841,潼南县小渡镇黄坪村-张兴,潼南区,,村卫生室
潼南县小渡镇集灵村,一级,13844,潼南县小渡镇集灵村-石德明,潼南区,,村卫生室
万州区余家镇回龙村,一级,13065,万州区余家镇回龙村卫生所,万州区,,村卫生室
万州区后山镇天顺村,一级,13066,万州区后山镇天顺村卫生所,万州区,,村卫生室
万州区后山镇天池村,一级,13067,万州区后山镇天池村卫生所,万州区,,村卫生室
万州区后山镇天缘村,一级,13068,万州区后山镇天缘村卫生所,万州区,,村卫生室
万州区后山镇元河村,一级,13069,万州区后山镇元河村卫生所,万州区,,村卫生室
万州区后山镇铁厂村,一级,13070,万州区后山镇铁厂村卫生所,万州区,,村卫生室
万州区后山镇马槽村,一级,13071,万州区后山镇马槽村卫生所,万州区,,村卫生室
万州区后山镇丁阳村,一级,13072,万州区后山镇丁阳村卫生所,万州区,58442760,村卫生室
万州区后山镇石关村,一级,13073,万州区后山镇石关村卫生所,万州区,58443065,村卫生室
万州区后山镇沐河村,一级,13074,万州区后山镇沐河村卫生所,万州区,58659032,村卫生室
万州区柱山乡青高村,一级,13344,万州区柱山乡青高村卫生所,万州区,,村卫生室
万州区柱山乡戈厂村5组,一级,13345,万州区柱山乡戈厂村卫生所,万州区,58865137,村卫生室
万州区大周镇莫家村10组,一级,13346,万州区大周镇莫家村卫生所,万州区,,村卫生室
高梁镇沙坝村,一级,13348,万州区高梁镇沙坝村卫生所,万州区,,村卫生室
万州区后山镇曾家村,一级,13075,万州区后山镇曾家村卫生所,万州区,58442187,村卫生室
涪陵区八一路6号（香江庭院）1号楼1-2、3  2-2,二级,11353,涪陵惠鑫中医医院,涪陵区,,医院
涪陵区百胜镇丛林街上,一级,11362,涪陵区百胜镇卫生院丛林分院,涪陵区,,卫生院
重庆市涪陵区大顺乡明家路27号,一级,11365,重庆市涪陵区大顺乡卫生院,涪陵区,,卫生院
涪陵区兴华东路55号,二级,11338,重庆市和万家医院,涪陵区,,医院
涪陵区黎明路44号,一级,11347,涪陵陈洪斌综合门诊部,涪陵区,,门诊部
涪陵区太极大道2号四环明珠左侧50米,二级,11398,重庆市涪陵三峡医院有限公司,涪陵区,72236333,医院
重庆市涪陵区稻香路4号,二级,11354,涪陵再兴肛肠医院,涪陵区,,医院
涪陵区兴华西路43号,二级,11339,涪陵陈氏眼耳鼻喉专科医院,涪陵区,,专科病防治院
重庆市涪陵区焦石镇焦石大道134号,一级,11369,重庆市涪陵区焦石中心卫生院,涪陵区,,卫生院
涪陵区太极大道71号,一级,11350,中共重庆市涪陵区委机关医务室,涪陵区,72813091,诊所
涪陵区白涛新街兴隆街12号附1号,二级,11340,涪陵桂林骨科医院,涪陵区,,医院
涪陵区崇义街道荔圃路1号,二级,11341,涪陵郭昌毕骨伤科医院,涪陵区,,专科病防治院
重庆市涪陵区白涛街道麦子坪建峰社区天使路,二级,11342,涪陵建峰医院,涪陵区,,医院
涪陵区兴华西路54号附6号,二级,11343,涪陵渝济肛肠医院,涪陵区,,医院
涪陵区广场路1号（御座名邸1-6.1.11）,二级,11345,涪陵唯康中医医院,涪陵区,,医院
潼南县小渡镇集灵村,一级,13845,潼南县小渡镇集灵村-郑旭,潼南区,,村卫生室
潼南县小渡镇代场村,一级,13847,潼南县小渡镇代场村-郑德隆,潼南区,,村卫生室
潼南县小渡镇代场村,一级,13848,潼南县小渡镇代场村-贺顺敏,潼南区,,村卫生室
潼南县小渡镇花圆村,一级,13851,潼南县小渡镇花圆村-张福安,潼南区,44279637,村卫生室
潼南县小渡镇刘家村,一级,13853,潼南县小渡镇刘家村-夏洪,潼南区,,村卫生室
潼南县小渡镇刘家村,一级,13854,潼南县小渡镇刘家村-张小雨,潼南区,,村卫生室
潼南县上和镇月水村,一级,13856,潼南县上和镇月水村-陈昌野,潼南区,,村卫生室
潼南县上和镇后沟村,一级,13857,潼南县上和镇后沟村-刘洪山,潼南区,,村卫生室
潼南县古溪镇水磨村,一级,13859,潼南县古溪镇水磨村-黄武星,潼南区,,村卫生室
潼南县古溪镇水磨村,一级,13860,潼南县古溪镇水磨村-龙胜,潼南区,,村卫生室
潼南县古溪镇水磨村,一级,13861,潼南县古溪镇水磨村-熊永良,潼南区,,村卫生室
潼南县古溪镇三庵村,一级,13862,潼南县古溪镇三庵村-李松,潼南区,,村卫生室
潼南县古溪镇三庵村,一级,13863,潼南县古溪镇三庵村-刘坤友,潼南区,,村卫生室
潼南县古溪镇金竹村,一级,13866,潼南县古溪镇金竹村-唐海生,潼南区,,村卫生室
潼南县古溪镇金竹村,一级,13867,潼南县古溪镇金竹村-张红兵,潼南区,,村卫生室
万州区后山镇紫云村,一级,13076,万州区后山镇紫云村卫生所,万州区,58444012,村卫生室
万州区弹子镇人和村6组,一级,13077,万州区弹子镇人和村卫生室,万州区,,村卫生室
万州区弹子镇插旗村1组,一级,13078,万州区弹子镇插旗村卫生室,万州区,,村卫生室
万州区弹子镇黄龙村2组,一级,13079,万州区弹子镇黄龙村卫生室,万州区,,村卫生室
万州区弹子镇大垭村1组,一级,13080,万州区弹子镇大垭村卫生室,万州区,,村卫生室
高梁镇新店村,一级,13349,万州区高梁镇新店村卫生所,万州区,58313064,村卫生室
高梁镇香良村,一级,13350,万州区高梁镇香良村卫生所,万州区,,村卫生室
高梁镇三清村,一级,13351,万州区高梁镇三清村卫生所,万州区,,村卫生室
高梁镇长春村,一级,13352,万州区高梁镇长春村卫生所,万州区,,村卫生室
高梁镇千家村,一级,13353,万州区高梁镇千家村卫生所,万州区,58309078,村卫生室
高梁镇五福村,一级,13354,万州区高梁镇五福村卫生所,万州区,,村卫生室
高梁镇桐槽村,一级,13355,万州区高梁镇桐槽村卫生所,万州区,,村卫生室
高梁镇康胜村,一级,13356,万州区高梁镇康胜村卫生所,万州区,,村卫生室
高梁镇天鹅村,一级,13358,万州区高梁镇天鹅村卫生所,万州区,,村卫生室
高梁镇庙垭村,一级,13359,万州区高梁镇庙垭村卫生所,万州区,,村卫生室
涪陵区兴华中路40号,二级,11349,重庆市涪陵区优抚医院,涪陵区,72271227,医院
涪陵兴华中路52号,一级,11356,中化重庆涪陵化工有限公司兴华中路医务室,涪陵区,72884093,诊所
涪陵区涪清路233号,二级,11361,涪陵和爱医院,涪陵区,,医院
涪陵区百胜镇百福路263号,一级,11363,重庆市涪陵区百胜镇卫生院,涪陵区,,卫生院
涪陵区双宝路5号附3号,一级,11364,重庆市涪陵区崇义街道社区卫生服务中心,涪陵区,,社区卫生服务机构
涪陵区太极大道21号,二级,11367,重庆市涪陵区妇幼保健院,涪陵区,72374511,专科病防治院
涪陵区建陶一路65号,一级,11368,重庆市涪陵区江东街道社区卫生服务中心,涪陵区,,社区卫生服务机构
涪陵区实验路5号,一级,11370,重庆市涪陵区结核病防治所,涪陵区,,专科病防治院
涪陵区建涪路56号,二级,11372,涪陵名博中医院,涪陵区,,医院
涪陵区新城区太乙移民小区,一级,11373,重庆市涪陵新城区社区卫生服务中心,涪陵区,,社区卫生服务机构
重庆市涪陵区松翠路51号,一级,11374,重庆市涪陵区荔枝街道社区卫生服务中心,涪陵区,,社区卫生服务机构
重庆市涪陵区蔺市镇凤阳大道37号,一级,11376,重庆市涪陵区蔺市中心卫生院,涪陵区,,卫生院
涪陵区龙桥街道青杠湾移民点,一级,11377,重庆市涪陵区龙桥街道社区卫生服务中心,涪陵区,,社区卫生服务机构
涪陵区龙潭镇新村场上,一级,11378,涪陵区龙潭中心卫生院新村分院,涪陵区,,卫生院
涪陵区马武镇政兴路213号,一级,11381,重庆市涪陵区马武镇卫生院,涪陵区,,卫生院
潼南县古溪镇双庙村,一级,13869,潼南县古溪镇双庙村-杨太茂,潼南区,,村卫生室
潼南县古溪镇双庙村,一级,13870,潼南县古溪镇双庙村-罗中友,潼南区,44210921,村卫生室
潼南县古溪镇双庙村,一级,13871,潼南县古溪镇双庙村-徐华敏,潼南区,,村卫生室
潼南县古溪镇洗马村,一级,13872,潼南县古溪镇洗马村-汪开平,潼南区,,村卫生室
潼南县古溪镇伍家村,一级,13873,潼南县古溪镇伍家村-张世沛,潼南区,,村卫生室
潼南县古溪镇伍家村,一级,13875,潼南县古溪镇伍家村-徐刚,潼南区,,村卫生室
潼南县古溪镇碾子村,一级,13876,潼南县古溪镇碾子村-欧万银,潼南区,44219294,村卫生室
潼南县古溪镇碾子村,一级,13878,潼南县古溪镇碾子村-张应明,潼南区,44219294,村卫生室
潼南县古溪镇禄沟村,一级,13879,潼南县古溪镇禄沟村-罗进,潼南区,,村卫生室
潼南县古溪镇普莲村,一级,13881,潼南县古溪镇普莲村-陈利书,潼南区,,村卫生室
潼南县古溪镇普莲村,一级,13882,潼南县古溪镇普莲村-张永济,潼南区,,村卫生室
潼南县古溪镇普莲村,一级,13883,潼南县古溪镇普莲村-王安登,潼南区,,村卫生室
潼南县古溪镇普莲村,一级,13884,潼南县古溪镇普莲村-黎昌友,潼南区,,村卫生室
潼南县古溪镇普莲村,一级,13885,潼南县古溪镇普莲村-张绍礼,潼南区,,村卫生室
潼南县古溪镇廖家村,一级,13886,潼南县古溪镇廖家村-廖永培,潼南区,,村卫生室
万州区柱山乡三木村3组,一级,13360,万州区柱山乡三木村卫生所,万州区,,村卫生室
万州区柱山乡云安村1组,一级,13361,万州区柱山乡云安村卫生所,万州区,,村卫生室
万州区铁峰乡楼坪村3组,一级,13362,万州区铁峰乡楼坪村卫生所,万州区,,村卫生室
万州区铁峰乡太平村3组,一级,13364,万州区铁峰乡太平村卫生所,万州区,,村卫生室
万州区铁峰乡箭楼村2组,一级,13365,万州区铁峰乡箭楼村卫生所,万州区,,村卫生室
万州区铁峰乡富强村2组,一级,13366,万州区铁峰乡富强村卫生所,万州区,58477120,村卫生室
万州区铁峰乡吉安村4组,一级,13367,万州区铁峰乡吉安村卫生所,万州区,58476311,村卫生室
万州区黄柏乡向龙村,一级,13368,万州区黄柏乡向龙村卫生所,万州区,58501663,村卫生室
