address,level,memo,name,ssq,type
北京市顺义区大孙各庄镇府前东街4号,一级,13120019,北京市顺义区大孙各庄社区卫生服务中心（北京市顺义区大孙各庄镇卫生院）,顺义区,对外综合
北京市顺义区李隧镇,一级,13120016,北京市顺义区李遂社区卫生服务中心（北京市顺义区李遂镇卫生院）,顺义区,对外综合
北京市顺义区杨镇小店村,一级,13120018,北京市顺义区杨镇小店卫生院（北京市顺义区杨镇小店社区卫生服务中心）,顺义区,对外综合
北京市顺义区南彩镇,一级,13120013,北京市顺义区南彩镇卫生院（北京市顺义区南彩社区卫生服务中心）,顺义区,对外综合
北京市顺义区南彩镇俸伯村东,一级,13120012,北京市顺义区南彩镇俸伯卫生院（北京市顺义区南彩镇俸伯社区卫生服务中心）,顺义区,对外综合
北京市顺义区张镇大街5号,一级,13120014,北京市顺义区张镇卫生院(北京市顺义区张镇社区卫生服务中心),顺义区,对外综合
北京市顺义区天竺镇府前街27号,一级,13120006,北京市顺义区天竺镇卫生院（北京市顺义区天竺社区卫生服务中心）,顺义区,对外综合
北京市顺义区赵全营镇中板路119号,一级,13120010,北京市顺义区赵全营镇卫生院(北京市顺义区赵全营社区卫生服务中心),顺义区,对外综合
北京市顺义区高丽营镇,一级,13120011,北京市顺义区高丽营镇卫生院（北京市顺义区高丽营镇社区卫生服务中心）,顺义区,对外综合
北京市顺义区李桥镇沿河村西,一级,13120007,北京市顺义区李桥镇卫生院（北京市顺义区李桥镇社区卫生服务中心）,顺义区,对外综合
北京市顺义区马坡镇政府北侧,一级,13120005,北京市顺义区马坡镇卫生院（北京市顺义区马坡镇社区卫生服务中心）,顺义区,对外综合
北京市顺义区南法信镇顺榆路9号,一级,13120004,北京市顺义区南法信镇卫生院(北京市顺义区南法信社区卫生服务中心),顺义区,对外综合
北京市顺义区后沙峪镇,二级,13120002,北京市顺义区空港医院,顺义区,对外综合
北京市顺义区石园南区东侧,一级,13120003,北京市顺义区仁和镇卫生院（北京市顺义区仁和社区卫生服务中心）,顺义区,对外综合
北京市顺义区府前西街15号、北京市顺义区仁和镇顺西路20号、北京市顺义区石园北区东侧光荣院院内办公楼1-2层、老年公寓院内2号休养楼5层,一级,13111002,北京京顺医院,顺义区,对外综合
北京市顺义区北石槽镇北石槽村,一级,13120001,北京市顺义区北石槽镇卫生院（北京市顺义区北石槽社区卫生服务中心）,顺义区,对外综合
北京市顺义区法医街3号,一级,13110005,北京市顺义区法医院,顺义区,对外综合
北京市顺义区东兴小区28-1-102,未评级,13162010,北京市顺义区城区社区卫生服务中心东兴社区卫生服务站,顺义区,社区卫生站
北京市顺义区幸福西区甲6号,未评级,13162009,北京市顺义区城区社区卫生服务中心幸福西区社区卫生服务站,顺义区,社区卫生站
北京市顺义区建新北区丙32号,未评级,13162008,北京市顺义区城区社区卫生服务中心建新北区社区卫生服务站,顺义区,社区卫生站
北京市顺义区裕龙花园四区17号楼03室门面房,未评级,13162007,北京市顺义区城区社区卫生服务中心裕龙社区卫生服务站,顺义区,社区卫生站
北京市顺义区五里仓18号楼北侧,未评级,13162006,北京市顺义区城区社区卫生服务中心五里仓社区卫生服务站,顺义区,社区卫生站
北京市顺义区石园北区甲7号楼4门101,未评级,13162003,北京市顺义区城区社区卫生服务中心石园社区卫生服务站,顺义区,社区卫生站
北京市顺义区滨河小区甲21号楼102室,未评级,13162004,北京市顺义区城区社区卫生服务中心滨河社区卫生服务站,顺义区,社区卫生站
北京市顺义区西辛南区53-1-101,未评级,13162005,北京市顺义区城区社区卫生服务中心西辛南区社区卫生服务站,顺义区,社区卫生站
北京市顺义区绿港家园一区9号楼一层116室,未评级,13162002,北京市顺义区城区社区卫生服务中心绿港家园社区卫生服务站,顺义区,社区卫生站
北京市顺义区双兴南区32号楼内侧平房,未评级,13162001,北京市顺义区城区社区卫生服务中心双兴南区社区卫生服务站,顺义区,社区卫生站
北京市顺义区胜利街道建新南区甲28号楼北侧、北京市顺义区裕龙花园四区17号楼1层17—05室、北京市顺义区石园大街38号区老干部局院内2号楼一层108室,一级,13161001,北京市顺义区城区社区卫生服务中心,顺义区,对外综合
北京市顺义区府前东街大东路,二级,13154001,北京市顺义区结核病防治中心（北京市顺义区肿瘤医院）,顺义区,对外专科
北京市顺义区后沙峪,一级,13151002,北京杏园金方国医医院,顺义区,对外中医
北京市顺义区顺康路1号,二级,13152001,北京市顺义区妇幼保健院（北京儿童医院顺义妇儿医院）（北京市顺义区妇幼保健计划生育服务中心）,顺义区,对外专科
北京市顺义区杨镇小学东,二级,13153001,北京市顺义区精神病医院(北京市顺义区精神卫生防治所),顺义区,对外专科
北京市顺义区站前东街5号、北京市顺义区牛栏山镇,三级,13151001,北京市顺义区中医医院（北京中医医院顺义医院）,顺义区,对外中医
北京市顺义区龙湾屯镇,一级,13120022,北京市顺义区龙湾屯镇卫生院（北京市顺义区龙湾屯镇社区卫生服务中心）,顺义区,对外综合
北京市顺义区北小营镇,一级,13120021,北京市顺义区北小营镇卫生院（北京市顺义区北小营镇社区卫生服务中心）,顺义区,对外综合
北京市顺义区杨镇沙岭,一级,13120020,北京市顺义区杨镇沙岭卫生院（北京市顺义区杨镇沙岭社区卫生服务中心）,顺义区,对外综合
北京市昌平区十三陵镇景陵村,一级,14110018,北京市昌平区延寿社区卫生服务中心北京市昌平区延寿镇卫生院,昌平区,对外综合
北京市昌平区小汤山镇,三级,14110019,北京小汤山医院（北京小汤山疗养院）,昌平区,对外综合
北京市昌平区阳坊镇阳坊村,一级,14110017,北京市昌平区阳坊社区卫生服务中心北京市昌平区阳坊镇卫生院,昌平区,对外综合
北京市昌平区流村镇北流村,一级,14110016,北京市昌平区流村社区卫生服务中心北京市昌平区流村镇卫生院,昌平区,对外综合
北京市昌平区南口镇南大街6号,一级,14110021,北京市平板玻璃工业公司职工医院,昌平区,对外综合
北京市昌平区南邵镇南邵村东,一级,14110015,北京市昌平区南邵社区卫生服务中心北京市昌平区南邵镇卫生院,昌平区,对外综合
北京市昌平区十三陵镇胡庄村,一级,14110014,北京市昌平区十三陵社区卫生服务中心北京市昌平区十三陵镇卫生院,昌平区,对外综合
北京市昌平区北七家镇定泗路北侧,一级,14110013,北京市昌平区北七家社区卫生服务中心北京市昌平区北七家镇卫生院,昌平区,对外综合
北京市昌平区小汤山镇小汤山村南,一级,14110012,北京市昌平区小汤山社区卫生服务中心北京市昌平区小汤山镇卫生院,昌平区,对外综合
北京市昌平区兴寿镇兴寿村,一级,14110011,北京市昌平区兴寿社区卫生服务中心北京市昌平区兴寿镇卫生院,昌平区,对外综合
北京市昌平区马池口镇马池口村北,未评级,14120004,北京市昌平区马池口社区卫生服务中心马池口社区卫生服务站,昌平区,社区卫生站
北京市昌平区北七家镇燕丹村,未评级,14120003,北京市昌平区北七家社区卫生服务中心燕丹社区卫生服务站,昌平区,社区卫生站
北京市昌平区延寿镇下庄村,未评级,14120005,北京市昌平区延寿社区卫生服务中心下庄社区卫生服务站,昌平区,社区卫生站
北京市昌平区兴寿镇秦家屯村,未评级,14120002,北京市昌平区兴寿社区卫生服务中心上苑社区卫生服务站,昌平区,社区卫生站
北京市昌平区小汤山镇大东流村,未评级,14120001,北京市昌平区小汤山社区卫生服务中心大东流社区卫生服务站,昌平区,社区卫生站
北京市昌平区天通苑东一区33-12、33-13、33-14,一级,14111007,北京昌平天通仁和中医医院,昌平区,对外中医
北京市昌平区南口镇南口农场内,未评级,14111004,北京昌平臻俐康医院,昌平区,对外综合
北京市昌平区回龙观龙腾苑三区16号楼,一级,14111006,北京安达医院,昌平区,对外综合
北京市昌平区马池口镇北小营村,一级,14110009,北京市昌平区马池口社区卫生服务中心北京市昌平区马池口镇卫生院,昌平区,对外综合
北京市昌平区南口镇交通街1号,一级,14111005,北京保温瓶工业公司职工医院,昌平区,对外综合
北京市昌平区城北六街献陵卫胡同16号,一级,14110008,北京市昌平区中医医院鼓楼分院,昌平区,对外中医
北京市昌平区百善镇百善村,一级,14110010,北京市昌平区百善社区卫生服务中心北京市昌平区百善镇卫生院,昌平区,对外综合
北京市昌平区崔村镇政府街,一级,14110007,北京市昌平区崔村社区卫生服务中心北京市昌平区崔村镇卫生院,昌平区,对外综合
北京市昌平区回龙观镇政府东侧、北京市昌平区回龙观小区龙锦二街90号、北京市昌平区回龙观龙跃街10号院3号楼,一级,14110005,北京市昌平区回龙观社区卫生服务中心北京市昌平区回龙观镇卫生院,昌平区,对外综合
北京市昌平区南口镇南辛路2号、北京市昌平区南口镇新兴路8号、北京市昌平区南口镇新兴路13号8号楼、北京市昌平区南口镇军民路14号楼一层、北京市昌平区城南街道南口路29号F1-017号,二级,14110003,北京市昌平区南口医院北京市昌平区南口中西医结合医院,昌平区,对外中医
北京市昌平区东小口镇霍营村黄平路219号、北京市昌平区沙河镇白各庄村南,三级,14110004,北京市昌平区中西医结合医院,昌平区,对外中医
北京市昌平区沙河镇展思门路5号,一级,14110006,北京市昌平区沙河社区卫生服务中心北京市昌平区沙河镇卫生院,昌平区,对外综合
北京市昌平区鼓楼北街9号,三级,14110001,北京市昌平区医院,昌平区,对外综合
北京市昌平区府学路27号院2号楼,未评级,14111003,中国政法大学校医院,昌平区,对内
北京市昌平区沙河镇扶京门路22号,二级,14110002,北京市昌平区沙河医院,昌平区,对外综合
北京市昌平区府学路18号院内,未评级,14111002,中国石油大学（北京）医院,昌平区,对内
北京市昌平区回龙观镇朱辛庄,一级,14111001,华北电力大学医院,昌平区,对外综合
北京市昌平区天通苑五区商业配套楼西二区19-4-102、5-101,一级,14110036,北京亚美医院,昌平区,对外综合
北京市昌平区东小口镇天通苑1310号,一级,14110033,北京市昌平区汇仁医院,昌平区,对外综合
北京市昌平区回龙观龙冠大厦北侧,一级,14110037,北京昌平区龙华医院,昌平区,对外综合
北京市昌平区天通苑东三区56楼,一级,14110034,北京天苑医院,昌平区,对外综合
北京市昌平区回龙观文化居住区龙禧三街及七北路平西府村西,一级,14110032,北京龙禧医院,昌平区,对外综合
北京市昌平区天通苑东一区59、60号楼,一级,14110028,北京国医堂中医医院,昌平区,对外中医
北京市昌平区手表厂单身公寓楼一层,一级,14110025,北京市昌平区妇幼保健院东关门诊部,昌平区,对外综合
北京市昌平区火车站西念头,未评级,14110024,北京市昌平区马池口社区卫生服务中心南车社区卫生服务站,昌平区,社区卫生站
北京市昌平区西关路27号,二级,14155003,北京皇城股骨头坏死专科医院,昌平区,对外专科
北京市昌平区东小口镇陈营村北,一级,14155001,北京市昌平区东小口社区卫生服务中心北京市昌平区东小口镇卫生院,昌平区,对外综合
北京市昌平区沙河镇,二级,14153002,北京民康医院（精神病、老年病专科）,昌平区,对外专科
北京市昌平区西关路5号,一级,14155002,北京昌平圣济骨伤医院,昌平区,对外专科
北京市昌平区回龙观镇、北京东城区安定门内车撵店胡同甲35号、西城区月坛南街1号首尔所专家门诊楼四层,三级,14153001,北京回龙观医院（精神病专科）,昌平区,对外专科
北京市昌平区南口镇东大街22号,二级,14153003,北京市昌平区精神卫生保健院,昌平区,对外专科
北京市昌平区昌平镇八街,一级,14154001,北京市昌平区结核病防治所,昌平区,对外专科
北京市昌平区北环路1号 ,二级,14152001,北京市昌平区妇幼保健院,昌平区,对外专科
北京市昌平区西环南路29号,未评级,14151003,北京昌平同康中医门诊部,昌平区,对外中医
北京市昌平区城区东环路南段、北京市昌平区东小口镇天通苑西一区25号楼,三级,14151001,北京市昌平区中医医院,昌平区,对外中医
北京市昌平区瑞旗家园1号楼底商107号 108号 109号 110号,未评级,14130005,北京昌平天寿康门诊部,昌平区,对外综合
北京市昌平区东小口镇天通苑三区1号楼312室,未评级,14151004,北京昌平天通益康中医门诊部,昌平区,对外中医
北京市昌平区德胜门外朱辛庄北农路7号,一级,14141001,北京农学院校医院,昌平区,对内
北京市昌平区南口镇兴隆街20号,未评级,14130004,北京昌平谦爱门诊部,昌平区,对外综合
北京市昌平区东关路18-8-9-10-11-12-13号,未评级,14130003,北京昌平燕平家园门诊部,昌平区,对外综合
北京市昌平区天通苑西二区17号楼,未评级,14130001,航空总医院天通苑门诊部,昌平区,对外综合
北京市昌平区流村镇高崖口村,未评级,14120009,北京市昌平区流村社区卫生服务中心高崖口社区卫生服务站,昌平区,社区卫生站
北京市昌平区南口镇后桃洼村122号,未评级,14120006,北京市昌平区南口社区卫生服务中心桃洼社区卫生服务站,昌平区,社区卫生站
北京市昌平区沙河镇七里渠村,未评级,14120007,北京市昌平区沙河社区卫生服务中心七里渠社区卫生服务站,昌平区,社区卫生站
北京市海淀区车道沟10号西院,未评级,08110148,兵器工业北京北方医院紫竹院社区卫生服务中心,海淀区,对外综合
北京市海淀区学院路29号,未评级,08110146,中国地质大学（北京）社区卫生服务中心,海淀区,对外综合
北京市海淀区学院路37号,未评级,08110147,北京航空航天大学社区卫生服务中心（北京航空航天大学医院）,海淀区,对外综合
北京市海淀区北四环中路279号展春园30号楼,一级,08110139,北京市海淀区学院路社区卫生服务中心,海淀区,对外综合
北京市海淀区田村北路海澜中苑2号公建楼,一级,08110111,北京市海淀区田村路社区卫生服务中心,海淀区,对外综合
北京市海淀区香山路甲1号2区,一级,08110110,北京市海淀区香山社区卫生服务中心,海淀区,对外综合
北京市海淀区马甸西路月季园小区,一级,08110102,北京市海淀区花园路社区卫生服务中心,海淀区,对外综合
北京市海淀区青龙桥槐树居一号院,一级,08110092,北京万寿康医院,海淀区,对外综合
北京市海淀区宝盛里32号楼,一级,08110101,北京市海淀区西三旗社区卫生服务中心,海淀区,对外综合
北京市丰台区南顶路4号,一级,06110105,北京丰台建都中西医结合医院,丰台区,对外中医
北京市丰台区西罗园四区34号,一级,06110107,北京丰台中康中西医结合医院,丰台区,对外中医
北京市丰台区西马场路6号院1号楼1层3单元商业5,未评级,06131001,北京市丰台区大红门街道角门社区卫生服务站,丰台区,社区卫生站
"北京市丰台区四方景园五区3号楼104、105、106,1号楼1层、5层",未评级,06140001,北京市丰台区东铁营街道四方景园社区卫生服务站,丰台区,社区卫生站
北京市丰台区南三环中路20号,一级,06130001,北京同仁堂第二中医医院,丰台区,对外中医
北京市丰台区五里店706号,一级,06151106,北京丰台银龄中医医院,丰台区,对外中医
北京市丰台区新村四里26号,一级,06151108,北京丰台众仁堂中医医院,丰台区,对外中医
北京市丰台区开阳路一号瀚海花园大厦一层底商,一级,06151104,北京博爱堂中医医院,丰台区,对外中医
北京市海淀区万寿路翠微西里小区,未评级,08162082,北京市海淀区万寿路街道翠微西里社区卫生服务站,海淀区,社区卫生站
北京市海淀区花园路5号院11号楼南侧,未评级,08162083,北京市海淀区花园路街道1201社区卫生服务站,海淀区,社区卫生站
北京市海淀区四季青镇西冉村西渔场内,未评级,08162060,北京市海淀区四季青镇西冉社区卫生服务站,海淀区,社区卫生站
北京市海淀区曙光花园望塔园综合楼,未评级,08162059,北京市海淀区曙光街道曙光花园社区卫生服务站,海淀区,社区卫生站
北京市海淀区四季青镇溪山嘉园山景轩5号楼,未评级,08162061,北京市海淀区四季青镇西山社区卫生服务站,海淀区,社区卫生站
北京市海淀区魏公村小区19号楼西侧平房,未评级,08162002,北京市海淀区紫竹院街道魏公村社区卫生服务站,海淀区,社区卫生站
北京市海淀区上地南路6号院1楼,未评级,08162001,北京市海淀区上地街道上地社区卫生服务站,海淀区,社区卫生站
北京市海淀区万柳中路7号,二级,08159178,北京万柳美中宜和妇儿医院,海淀区,对外专科
北京市海淀区龙岗路清缘里小区中区1号楼底商,未评级,08162014,北京市海淀区西三旗街道永泰社区卫生服务站,海淀区,社区卫生站
北京市海淀区花园路街道花园路3号院2号楼北侧平房,未评级,08162011,北京市海淀区花园路街道北科欣兴社区卫生服务站,海淀区,社区卫生站
北京市海淀区中关村科学园南里物业管理中心,未评级,08162017,北京市海淀区中关村街道科学园南里社区卫生服务站,海淀区,社区卫生站
北京市海淀区永定路52号院一区,未评级,08162018,北京市海淀区永定路街道四街坊社区卫生服务站,海淀区,社区卫生站
北京市海淀区中关村南二条甲334-101,未评级,08162016,北京市海淀区中关村街道保福寺社区卫生服务站,海淀区,社区卫生站
北京市海淀区复兴路79号627综合楼,未评级,08162019,北京市海淀区永定路街道六街坊社区卫生服务站,海淀区,社区卫生站
北京市海淀区复兴路甲24号,未评级,08162015,北京市海淀区万寿路街道复兴路社区卫生服务站,海淀区,社区卫生站
北京市海淀区塔院小区朗秋园3楼1门103号,未评级,08162048,北京市海淀区花园路街道塔院社区卫生服务站,海淀区,社区卫生站
北京市海淀区马连洼菊园小区,未评级,08162047,北京市海淀区马连洼街道梅园社区卫生服务站,海淀区,社区卫生站
北京市海淀区金沟河5号816楼前平房,未评级,08162044,北京市海淀区永定路街道八街坊社区卫生服务站,海淀区,社区卫生站
北京市海淀区三里河路—5号,未评级,08162042,北京市海淀区甘家口街道进口社区卫生服务站,海淀区,社区卫生站
北京市海淀区学院路街道东王庄小区8号楼,未评级,08162041,北京市海淀区学院路街道东王庄社区卫生服务站,海淀区,社区卫生站
北京市海淀区甘家口街道花园村甲10号,未评级,08162010,北京市海淀区甘家口街道花园村社区卫生服务站,海淀区,社区卫生站
北京市海淀区北京外文印刷厂宿舍,未评级,08162039,北京市海淀区甘家口街道外文社区卫生服务站,海淀区,社区卫生站
北京市海淀区骚子营二区67号,未评级,08162037,北京市海淀区青龙桥街道西苑社区卫生服务站,海淀区,社区卫生站
北京市海淀区小南庄小区31号楼,未评级,08162009,北京市海淀区海淀街道小南庄社区卫生服务站,海淀区,社区卫生站
北京市海淀区万泉河路芙蓉里小区7号楼一层,未评级,08162008,北京市海淀区海淀街道芙蓉里社区卫生服务站,海淀区,社区卫生站
北京市海淀区西外大街太平庄动物园家委会,未评级,08162007,北京市海淀区北下关街道动物园社区卫生服务站,海淀区,社区卫生站
北京市海淀区明光村19号楼1号,未评级,08162006,北京市海淀区北太平庄街道明光村社区卫生服务站,海淀区,社区卫生站
北京市海淀区八里庄定慧北里27号楼5门102,未评级,08162004,北京市海淀区八里庄街道定慧寺社区卫生服务站,海淀区,社区卫生站
北京市海淀区二里庄15号院,未评级,08162034,北京市海淀区学院路街道军休社区卫生服务站,海淀区,社区卫生站
北京市海淀区羊坊店路甲2号,未评级,08162005,北京市海淀区羊坊店街道黄亭子社区卫生服务站,海淀区,社区卫生站
北京市海淀区西翠路今日家园5号楼地下一层B02、B03,未评级,08162003,北京市海淀区万寿路街道沙窝社区卫生服务站,海淀区,社区卫生站
北京市海淀区水利局普惠北里家属宿舍楼,未评级,08162032,北京市海淀区羊坊店街道翠微路社区卫生服务站,海淀区,社区卫生站
北京市海淀区车公庄西路45号院,未评级,08162035,北京市海淀区甘家口街道合建楼社区卫生服务站,海淀区,社区卫生站
北京市海淀区木樨地茂林小区7号楼北一层,未评级,08162030,北京市海淀区羊坊店街道茂林社区卫生服务站,海淀区,社区卫生站
北京市海淀区太月园小区10号楼地下室一层,未评级,08162029,北京市海淀区北太平庄街道太月园社区卫生服务站,海淀区,社区卫生站
北京市海淀区紫竹院街道社区服务中心一层,未评级,08162025,北京市海淀区紫竹院街道厂洼社区卫生服务站,海淀区,社区卫生站
北京市海淀区阜成路南8楼,未评级,08162028,北京市海淀区甘家口街道阜南社区卫生服务站,海淀区,社区卫生站
北京市海淀区知春东里9号楼110号,未评级,08162027,北京市海淀区中关村街道知春东里社区卫生服务站,海淀区,社区卫生站
北京市海淀区香山一棵松50号,三级,08159090,首都医科大学三博脑科医院,海淀区,对外专科
北京市海淀区吴家村10号院,未评级,08162026,北京市海淀区羊坊店街道吴家村社区卫生服务站,海淀区,社区卫生站
北京市海淀区玉海园二里9号商用楼二层,未评级,08162024,北京市海淀区田村街道玉海园社区卫生服务站,海淀区,社区卫生站
北京市海淀区四道口2号院1号楼一层32号,一级,08159096,北京美尔目润视眼科医院,海淀区,对外专科
北京市海淀区中关村北二街北一条3号院平房,未评级,08162023,北京市海淀区中关村街道水清木华园社区卫生服务站,海淀区,社区卫生站
北京市海淀区马连洼街道兰园小区物业白楼,未评级,08162021,海淀区青龙桥街道马连洼社区卫生服务站,海淀区,社区卫生站
北京市海淀区阜石路甲19号院内工会礼堂一层,未评级,08162070,北京市海淀区田村街道橡胶院社区卫生服务站,海淀区,社区卫生站
北京市海淀区金沟河2号院916楼,未评级,08162020,北京市海淀区永定路街道九街坊社区卫生服务站,海淀区,社区卫生站
北京市海淀区上庄镇政府北侧,未评级,08162066,北京市海淀区上庄镇上庄家园社区卫生服务站,海淀区,社区卫生站
北京市海淀区万寿路西街甲11号院5号楼,未评级,08162069,北京市海淀区万寿路街道万寿园社区卫生服务站,海淀区,社区卫生站
北京市海淀区苏家坨镇前沙涧主街7号院南,未评级,08162065,北京市海淀区苏家坨镇前沙涧社区卫生服务站,海淀区,社区卫生站
北京市海淀区翠微路4号院颐源居小区6号楼一层、5号楼一层,未评级,08162068,北京市海淀区羊坊店街道颐源居社区卫生服务站,海淀区,社区卫生站
北京市海淀区天秀花园安和园11号楼,未评级,08162063,北京市海淀区马连洼街道天秀花园社区卫生服务站,海淀区,社区卫生站
北京市海淀区万柳星标家园1-6号楼之5号楼底商1门,未评级,08162168,北京市海淀区万柳社区卫生服务站,海淀区,社区卫生站
北京市海淀区安宁庄西三条9-13号,未评级,08162064,北京市海淀区清河街道怡美社区卫生服务站,海淀区,社区卫生站
北京市海淀区西翠路17号院紫金长安家园17号楼1单元102号,未评级,08162170,北京市海淀区万寿路街道紫金长安社区卫生服务站,海淀区,社区卫生站
北京市海淀区温泉镇福溪家园17号楼2单元首层,未评级,08162134,北京市海淀区温泉镇颐阳山水区社区卫生服务站,海淀区,社区卫生站
北京市海淀区田村山南路金隅瑞和园小区15#配套公建一层,未评级,08162167,北京市海淀区田村路街道瑞和园社区卫生服务站,海淀区,社区卫生站
北京市海淀区新兴年代小区1号楼首层配套用房,未评级,08162169,北京市海淀区万寿路街道新兴年代社区卫生服务站,海淀区,社区卫生站
北京市海淀区定慧家园北里（八里庄路63号院）2号楼首层,未评级,08162133,北京市海淀区八里庄街道亮甲店社区卫生服务站,海淀区,社区卫生站
北京市海淀区复兴路4号院5号楼1层西侧,未评级,08162132,北京市海淀区羊坊店街道会城门社区卫生服务站,海淀区,社区卫生站
北京市海淀区上庄镇南玉河村,未评级,08162126,北京市海淀区上庄镇南玉河社区卫生服务站,海淀区,社区卫生站
北京市海淀区双榆树南里二区3号平房,未评级,08162058,北京市海淀区北下关街道双安社区卫生服务站,海淀区,社区卫生站
北京市海淀区上庄卫生院三分场场部,未评级,08162125,北京市海淀区上庄镇白水洼社区卫生服务站,海淀区,社区卫生站
北京市海淀区门头馨村北一区215号,未评级,08162054,北京市海淀区四季青镇门头村社区卫生服务站,海淀区,社区卫生站
北京市海淀区四季青镇中坞村362号,未评级,08162055,北京市海淀区四季青镇玉泉社区卫生服务站,海淀区,社区卫生站
北京市海淀区四季青镇东冉村常青园1区7号楼地下一层,未评级,08162056,北京市海淀区四季青镇常青园社区卫生服务站,海淀区,社区卫生站
北京市海淀区翠微南里南平房1号,未评级,08162051,北京市海淀区万寿路街道翠微南里社区卫生服务站,海淀区,社区卫生站
北京市海淀区香山北辛村25号,未评级,08162053,北京市海淀区香山街道香山社区卫生服务站,海淀区,社区卫生站
北京市海淀区肖家河正黄旗1号,未评级,08162050,北京市海淀区马连洼街道肖家河社区卫生服务站,海淀区,社区卫生站
北京市海淀区上地街道厢黄旗树村万树园小区,未评级,08162049,北京市海淀区上地街道树村社区卫生服务站,海淀区,社区卫生站
北京市海淀区苏家坨镇同泽园西里10号楼1层09号,未评级,08162166,北京市海淀区苏家坨镇同泽园社区卫生服务站,海淀区,社区卫生站
北京市海淀区四季青镇四季青路8号-126室、129室、130室,未评级,08162165,北京市海淀区四季青镇郦城社区卫生服务站,海淀区,社区卫生站
北京市海淀区清河朱房前街4号院,未评级,08162130,北京市海淀区东升镇朱房前街社区卫生服务站,海淀区,社区卫生站
北京市海淀区田村前街153号,未评级,08162057,北京市海淀区四季青镇田村社区卫生服务站,海淀区,社区卫生站
北京市海淀区四季青镇巨山馨苑,未评级,08162164,北京市海淀区四季青镇巨山社区卫生服务站,海淀区,社区卫生站
北京市海淀区万寿路甲15号院西区,未评级,08162129,北京市海淀区万寿路甲15号院社区卫生服务站,海淀区,社区卫生站
北京市海淀区羊坊店柳林馆南里14-4-2,未评级,08162052,北京市海淀区羊坊店街道北蜂窝社区卫生服务站,海淀区,社区卫生站
北京市海淀区观林园B35号楼首层东侧,未评级,08162131,北京市海淀区东升镇宝盛里社区卫生服务站,海淀区,社区卫生站
北京市海淀区东北旺东馨小区,未评级,08162127,北京市海淀区上地街道东馨园社区卫生服务站,海淀区,社区卫生站
北京市海淀区四季青镇常青园北里,未评级,08162163,北京市海淀区四季青镇常青园北里社区卫生服务站,海淀区,社区卫生站
北京市海淀区蓝靛厂时雨园甲1号甲1-2、甲1-3,未评级,08162162,北京市海淀区时雨园社区卫生服务站,海淀区,社区卫生站
北京市海淀区上庄镇西辛力屯村,未评级,08162160,北京市海淀区上庄镇西辛力屯社区卫生服务站,海淀区,社区卫生站
北京市海淀区上庄镇西闸村,未评级,08162161,北京市海淀区上庄镇西闸社区卫生服务站,海淀区,社区卫生站
北京市海淀区三嘉信苑经济适用房小区6号1单元201,未评级,08162159,北京市海淀区上庄镇三嘉信苑社区卫生服务站,海淀区,社区卫生站
北京市海淀区上庄镇后章村,未评级,08162158,北京市海淀区上庄镇后章村社区卫生服务站,海淀区,社区卫生站
北京市海淀区上庄镇东马坊村,未评级,08162157,北京市海淀区上庄镇东马坊社区卫生服务站,海淀区,社区卫生站
北京市海淀区清河学府树家园综合楼,未评级,08162155,北京市海淀区清河街道学府树社区卫生服务站,海淀区,社区卫生站
北京市海淀区清河小营西路48号金隅美和园西区6号楼4单元1层,未评级,08162154,北京市海淀区清河街道美和园社区卫生服务站,海淀区,社区卫生站
北京市海淀区花园路甲2号3号楼7-101,未评级,08162153,北京市海淀区花园路街道金尚嘉园社区卫生服务站,海淀区,社区卫生站
北京市海淀区车公庄西路20号,未评级,08162152,北京市海淀区甘家口街道水科院北院社区卫生服务站,海淀区,社区卫生站
北京市海淀区西三旗东建材城西路12号,未评级,08162136,北京市海淀区西三旗街道科实五金有限责任公司社区卫生服务站,海淀区,社区卫生站
北京市海淀区西郊板井,未评级,08162135,北京市海淀区曙光街道农林科学院社区卫生服务站,海淀区,社区卫生站
北京市海淀区上庄镇前章村,未评级,08162124,北京市海淀区上庄镇前章村社区卫生服务站,海淀区,社区卫生站
北京市海淀区学院路建清园小区3号楼，北京市海淀区双泉堡125号院2号楼1号,未评级,08162120,北京市海淀区学院路街道建清园社区卫生服务站,海淀区,社区卫生站
北京市海淀区西三旗街道建材城东二里15号楼底商,未评级,08162123,北京市海淀区西三旗街道建材城东里社区卫生服务站,海淀区,社区卫生站
北京市海淀区曙光街道世纪城下沉广场,未评级,08162117,北京市海淀区曙光街道世纪城社区卫生服务站,海淀区,社区卫生站
北京市海淀区四季青镇双新村双拥路东侧,未评级,08162116,北京海淀区四季青镇双新园社区卫生服务站,海淀区,社区卫生站
北京市海淀区西钓嘉园3号楼2层,未评级,08162114,北京市海淀区甘家口街道西钓社区卫生服务站,海淀区,社区卫生站
北京市海淀区曙光街道金雅园6号楼底商104室,未评级,08162115,北京市海淀区曙光街道金雅园社区卫生服务站,海淀区,社区卫生站
北京市海淀区车道沟南里20号楼地下一层,未评级,08162113,北京市海淀区紫竹院街道车道沟南里社区卫生服务站,海淀区,社区卫生站
北京市海淀区苏家坨镇后沙涧村,未评级,08162109,北京市海淀区苏家坨镇后沙涧社区卫生服务站,海淀区,社区卫生站
北京市海淀区北洼西里双紫小区甲29-9、甲29-10、甲29-11、甲29-12、甲29-13,未评级,08162112,北京市海淀区八里庄街道北洼西里社区卫生服务站,海淀区,社区卫生站
